2024-07-17 18:59:48 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P1  -----------------------------------
2024-07-17 22:47:19 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P66...
2024-07-17 22:47:39 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P66 : 9
2024-07-17 22:47:39 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P66 filtered successfully in 19.74 seconds
2024-07-17 22:47:39 |              __main__ |    DEBUG | Time taken for patient AGORL_P66 : 3.69 minutes.
2024-07-17 22:47:39 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-17 22:47:39 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P67 -----------------------------------
2024-07-17 22:47:39 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P67...
2024-07-17 22:47:42 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P67 separated successfully in 2.76 seconds
2024-07-17 22:47:42 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P67...
2024-07-17 22:47:42 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P67 created successfully in 0.14 seconds
2024-07-17 22:47:42 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P67...
2024-07-17 22:47:45 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P67 converted successfully in 3.01 seconds
2024-07-17 22:47:45 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P67...
2024-07-17 22:49:17 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P67 ran successfully in 92.42 seconds
2024-07-17 22:49:17 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P67...
2024-07-17 22:49:50 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P67 ran successfully in 32.67 seconds
2024-07-17 22:49:50 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P67...
2024-07-17 22:49:50 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P67 created successfully in 0.00 seconds
2024-07-17 22:49:50 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P67
2024-07-17 22:50:50 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P67 created successfully in 59.49 seconds
2024-07-17 22:50:50 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P67...
2024-07-17 22:51:08 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P67 : 6
2024-07-17 22:51:08 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P67 filtered successfully in 18.23 seconds
2024-07-17 22:51:08 |              __main__ |    DEBUG | Time taken for patient AGORL_P67 : 3.48 minutes.
2024-07-17 22:51:08 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-17 22:51:08 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P68 -----------------------------------
2024-07-17 22:51:08 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P68...
2024-07-17 22:51:11 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P68 separated successfully in 3.29 seconds
2024-07-17 22:51:11 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P68...
2024-07-17 22:51:11 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P68 created successfully in 0.18 seconds
2024-07-17 22:51:11 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P68...
2024-07-17 22:51:15 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P68 converted successfully in 3.64 seconds
2024-07-17 22:51:15 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P68...
2024-07-17 22:53:25 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P68 ran successfully in 130.16 seconds
2024-07-17 22:53:25 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P68...
2024-07-17 22:54:13 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P68 ran successfully in 47.52 seconds
2024-07-17 22:54:13 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P68...
2024-07-17 22:54:13 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P68 created successfully in 0.00 seconds
2024-07-17 22:54:13 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P68
2024-07-17 22:55:19 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P68 created successfully in 66.11 seconds
2024-07-17 22:55:19 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P68...
2024-07-17 22:55:37 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P68 : 7
2024-07-17 22:55:37 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P68 filtered successfully in 18.23 seconds
2024-07-17 22:55:37 |              __main__ |    DEBUG | Time taken for patient AGORL_P68 : 4.49 minutes.
2024-07-17 22:55:37 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-17 22:55:37 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P69 -----------------------------------
2024-07-17 22:55:37 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P69...
2024-07-17 22:55:40 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P69 separated successfully in 2.60 seconds
2024-07-17 22:55:40 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P69...
2024-07-17 22:55:40 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P69 created successfully in 0.14 seconds
2024-07-17 22:55:40 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P69...
2024-07-17 22:55:43 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P69 converted successfully in 2.99 seconds
2024-07-17 22:55:43 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P69...
2024-07-17 22:57:15 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P69 ran successfully in 92.08 seconds
2024-07-17 22:57:15 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P69...
2024-07-17 22:57:46 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P69 ran successfully in 31.64 seconds
2024-07-17 22:57:46 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P69...
2024-07-17 22:57:46 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P69 created successfully in 0.00 seconds
2024-07-17 22:57:46 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P69
2024-07-17 22:58:43 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P69 created successfully in 56.71 seconds
2024-07-17 22:58:43 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P69...
2024-07-17 22:59:03 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P69 : 9
2024-07-17 22:59:03 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P69 filtered successfully in 19.53 seconds
2024-07-17 22:59:03 |              __main__ |    DEBUG | Time taken for patient AGORL_P69 : 3.43 minutes.
2024-07-17 22:59:03 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-17 22:59:03 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P70 -----------------------------------
2024-07-17 22:59:03 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P70...
2024-07-17 22:59:07 | separate_patient_data |    DEBUG | Patient DICOM files for patient AGORL_P70 separated successfully in 4.57 seconds
2024-07-17 22:59:07 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P70...
2024-07-17 22:59:08 | separate_patient_data |    DEBUG | CT_TO_TOTALSEGMENTATOR for patient AGORL_P70 created successfully in 0.18 seconds
2024-07-17 22:59:08 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P70...
2024-07-17 22:59:11 |  run_totalsegmentator |    DEBUG | DICOM CT to NIFTI for patient AGORL_P70 converted successfully in 3.23 seconds
2024-07-17 22:59:11 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P70...
2024-07-17 23:00:48 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=total for patient AGORL_P70 ran successfully in 97.11 seconds
2024-07-17 23:00:48 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P70...
2024-07-17 23:01:23 |  run_totalsegmentator |    DEBUG | TotalSegmentator task=body for patient AGORL_P70 ran successfully in 35.53 seconds
2024-07-17 23:01:23 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P70...
2024-07-17 23:01:23 |     generate_phantoms |    DEBUG | Patient characteristics for patient AGORL_P70 created successfully in 0.00 seconds
2024-07-17 23:01:23 |     generate_phantoms |    DEBUG | Convert segmentation to XYZ... for patient AGORL_P70
2024-07-17 23:02:29 |     generate_phantoms |    DEBUG | Segmentation to XYZ for patient AGORL_P70 created successfully in 65.63 seconds
2024-07-17 23:02:29 |     generate_phantoms |    DEBUG | Filtering phantoms for patient AGORL_P70...
2024-07-17 23:02:50 |     generate_phantoms |    DEBUG | Number of filtered phantoms for patient AGORL_P70 : 8
2024-07-17 23:02:50 |     generate_phantoms |    DEBUG | Phantoms for patient AGORL_P70 filtered successfully in 20.57 seconds
2024-07-17 23:02:50 |              __main__ |    DEBUG | Time taken for patient AGORL_P70 : 3.78 minutes.
2024-07-17 23:02:50 |              __main__ |    DEBUG | --------------------------------------------------------------------------------------------------------
2024-07-17 23:02:50 |              __main__ |    DEBUG | ----------------------------------- iterating over Patient AGORL_P71 -----------------------------------
2024-07-17 23:02:50 | separate_patient_data |    DEBUG | Separating patient DICOM files for patient AGORL_P71...
2024-07-17 23:02:50 | separate_patient_data |    ERROR | Failed to separate patient DICOM files for patient AGORL_P71 !
2024-07-17 23:02:50 | separate_patient_data |    ERROR | Traceback (most recent call last):
  File "/home/maichi/work/my_projects/ORL_DATA/orl_data/separate_patient_data.py", line 71, in separate_patient_data
    dict_mapping = get_mapped_paths(patient)
                   ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/maichi/work/my_projects/ORL_DATA/orl_data/separate_patient_data.py", line 52, in get_mapped_paths
    modality = get_modality(dicom_slice)
               ^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/maichi/work/my_projects/ORL_DATA/orl_data/separate_patient_data.py", line 25, in get_modality
    code_meaning = dicom_slice.get('ProcedureCodeSequence')[0].get('CodeMeaning')
                   ~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~^^^
TypeError: 'NoneType' object is not subscriptable

2024-07-17 23:02:50 | separate_patient_data |    ERROR | 'NoneType' object is not subscriptable
2024-07-17 23:02:50 | separate_patient_data |    DEBUG | Creating CT_TO_TOTALSEGMENTATOR for patient AGORL_P71...
2024-07-17 23:02:50 | separate_patient_data |    ERROR | Failed to create CT_TO_TOTALSEGMENTATOR for patient AGORL_P71 !
2024-07-17 23:02:50 | separate_patient_data |    ERROR | Patient AGORL_P71 RD Folder doesn't exist !
2024-07-17 23:02:50 | separate_patient_data |    ERROR | Traceback (most recent call last):
  File "/home/maichi/work/my_projects/ORL_DATA/orl_data/create_ct_to_totalsegmentator.py", line 122, in create_ct_to_totalsegmentator
    path_rtdose = get_primary_rtodse(patient)
                  ^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/maichi/work/my_projects/ORL_DATA/orl_data/create_ct_to_totalsegmentator.py", line 17, in get_primary_rtodse
    assert dir_rtdose.exists(), fr"Patient {patient} RD Folder doesn't exist !"
AssertionError: Patient AGORL_P71 RD Folder doesn't exist !

2024-07-17 23:02:50 |  run_totalsegmentator |    DEBUG | Convert DICOM CT to NIFTI for patient AGORL_P71...
2024-07-17 23:02:50 |  run_totalsegmentator |    ERROR | Failed to convert DICOM CT to NIFTI for patient AGORL_P71 !
2024-07-17 23:02:50 |  run_totalsegmentator |    ERROR | [Errno 2] No such file or directory: '/media/maichi/T7/workspace/AGORL_P71/CT_TO_TOTALSEGMENTATOR'
2024-07-17 23:02:50 |  run_totalsegmentator |    ERROR | Traceback (most recent call last):
  File "/home/maichi/work/my_projects/ORL_DATA/orl_data/run_totalsegmentator.py", line 26, in convert_dicom_to_nifti
    dicom2nifti.dicom_series_to_nifti(dir_dicom_ct, path_nifti_ct, reorient_nifti=True)
  File "/home/maichi/anaconda3/envs/env_orl_data/lib/python3.11/site-packages/dicom2nifti/convert_dicom.py", line 74, in dicom_series_to_nifti
    shutil.copytree(original_dicom_directory, dicom_directory)
  File "/home/maichi/anaconda3/envs/env_orl_data/lib/python3.11/shutil.py", line 558, in copytree
    with os.scandir(src) as itr:
         ^^^^^^^^^^^^^^^
FileNotFoundError: [Errno 2] No such file or directory: '/media/maichi/T7/workspace/AGORL_P71/CT_TO_TOTALSEGMENTATOR'

2024-07-17 23:02:50 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=total for patient AGORL_P71...
2024-07-17 23:02:50 |  run_totalsegmentator |    ERROR | Failed to run TotalSegmentator  task=total for patient AGORL_P71 !
2024-07-17 23:02:50 |  run_totalsegmentator |    ERROR | The NIFTI CT file doesn't exist !
2024-07-17 23:02:50 |  run_totalsegmentator |    DEBUG | Run TotalSegmentator task=body for patient AGORL_P71...
2024-07-17 23:02:50 |  run_totalsegmentator |    ERROR | Failed to run TotalSegmentator  task=total for patient AGORL_P71 !
2024-07-17 23:02:50 |  run_totalsegmentator |    ERROR | The NIFTI CT file doesn't exist !
2024-07-17 23:02:50 |     generate_phantoms |    DEBUG | Create patient characteristics for patient AGORL_P71...
2024-07-17 23:02:50 |     generate_phantoms |    ERROR | Failed to create patient characteristics for patient AGORL_P71 !
2024-07-17 23:02:50 |     generate_phantoms |    ERROR | The path /media/maichi/T7/workspace/AGORL_P71/CT_TO_TOTALSEGMENTATOR does not exist !
2024-07-17 23:02:50 |     generate_phantoms |    ERROR | Traceback (most recent call last):
  File "/home/maichi/work/my_projects/ORL_DATA/orl_data/generate_phantoms.py", line 25, in generate_patient_characteristics
    df_patient_characteristics = get_patient_characteristics(dir_ct)
                                 ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "/home/maichi/work/my_projects/PhantomDose/phandose/patient/patient_characteristics.py", line 81, in get_patient_characteristics
